Timestamp,familiarity,response,reason,confidence,Problems,Search Term,Total Search Time in s,Actions,numberOfClicks,ClickedFeatured,timeSpentOnFeatured,clickedFirst,timeSpentOnFirst,clickedSecond,timeSpentOnSecond,clickedThird,timeSpentOnThird,clickedFourth,timeSpentOnFourth,clickedFifth,timeSpentOnFifth,clickedSixth,timeSpentOnSixth,started_datetime,completed_date_time,time_taken,age,Sex
2022/07/05 3:07:23 pm EET,1,No,"From my search, you're allowed to drive with a foreign drivind license, but as long as you're at least 18 years old.",4,,can i drive in switzerland with a foreign driving license,201.311631,"['1:4.196124999999995', 'Focus:127.13102099999999', '6:127.29752699999999', 'Focus:195.883395']",2,FALSE,0,TRUE,122.934896,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,68.585868,2022-07-05 13:00:56,2022-07-05 13:07:39,402.913,24,Male
2022/07/05 3:08:07 pm EET,2,No,Because you have to be at least 18 to drive in Switzerland,2,,is it allowed for a 17 year old foreign to drive in switzerland,18.812453,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:59:31,2022-07-05 13:08:13,522.212,21,Male
2022/07/05 3:08:07 pm EET,1,No,ONLY above 18 can drive,5,,,,,,,,,,,,,,,,,,,,2022-07-05 12:58:26,2022-07-05 13:08:23,597.046,40,CONSENT REVOKED
2022/07/05 3:08:47 pm EET,1,Yes,He has a valid driver's license that is written in English,4,,Road rules for foreign people in Switzerland,84.971549,"['1:4.9296250000000015', 'Focus:49.130503000000004', '2:53.027857999999995', 'Focus:81.89024900000003']",2,FALSE,0,TRUE,44.200878,TRUE,28.862391,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:58:51,2022-07-05 13:09:00,609.45,21,Female
2022/07/05 3:09:41 pm EET,4,Yes,"yes because drivers from other countries can drive in Switzerland with their foreign licenses. in this case the license is in English so no additional document is needed. this is for temporary use, after a 12 months stay a different regime applies. Even Swiss people can get a valid Swiss probationary permit 2 or 3 years before turning 18.",5,,,,,,,,,,,,,,,,,,,,2022-07-05 12:58:56,2022-07-05 13:09:53,657.628,42,Female
2022/07/05 3:11:18 pm EET,1,Yes,USA driver license holders are able to drive in Switzerland for a period of 12 months.,5,,,,,,,,,,,,,,,,,,,,2022-07-05 12:59:19,2022-07-05 13:11:27,728.39,20,Male
2022/07/05 3:11:22 pm EET,1,Yes,He can drive in Switzerland using his driving license for up to 12 months,4,,how old do you have to be to drive in switzerland,7.496551,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:58:40,2022-07-05 13:11:29,769.236,20,Male
2022/07/05 3:13:04 pm EET,2,Yes,"You can drive in Switzerland using your foreign driving license for up to 12 months if it is in English, German, French, or Italian language.",4,,17 years usa driver licence valid in switzerland,303.139126,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 13:01:54,2022-07-05 13:13:34,699.575,61,Male
2022/07/05 3:14:21 pm EET,1,No,"From my research I understood that his driving license is valid but the minimum age someone is allowed to drive in Switzerland is 18 years old. So, to be sure I would advice him not to drive. ",3,,us driving licence in switzerland age,413.077638,"['0:47.89770900000002', 'Focus:143.12572700000004', '1:153.702895', 'Focus:167.70015500000005', '2:170.06918500000006', 'Focus:184.96737800000005', '4:189.70538200000004', 'Focus:234.83369300000004', '6:244.62672000000003', 'Focus:409.20712800000007']",5,TRUE,95.228018,TRUE,13.99726,TRUE,14.898193,FALSE,0,TRUE,45.128311,FALSE,0,TRUE,164.580408,2022-07-05 12:58:42,2022-07-05 13:14:39,956.966,30,Female
2022/07/05 3:15:27 pm EET,1,Yes,"Switzerland says that as long as that person has a valid drivers license that is in a language that is understood in Switzerland, that person can drive a motorized vehicle.",4,,can a 17 year old from the USA drive a car in Switzerland,667.779294,"['3:44.883376', 'Focus:44.899477000000005', '1:166.71868899999998', 'Focus:175.38563499999998', '1:214.08641899999998', 'Focus:246.753758', '1:292.03813499999995', 'Focus:292.055185']",4,FALSE,0,TRUE,41.351335,FALSE,0,TRUE,0.016101,FALSE,0,FALSE,0,FALSE,0,2022-07-05 12:59:24,2022-07-05 13:15:46,981.361,24,Female
2022/07/05 3:18:27 pm EET,1,No,He should be 18 years old,3,,Switzerland how old to drive,8.384442,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 13:10:48,2022-07-05 13:18:45,477.106,22,Female
2022/07/05 3:21:55 pm EET,1,No,A 17 year old in Switzerland can only test for a license. A foreigner is allowed to use their licence for 12 months BUT only if they are 18 and above.,4,,legal age for driving in Switzerland,296.938122,"['0:45.04819799999999', 'Focus:199.07537000000002', '1:227.390904', 'Focus:283.50532599999997']",2,TRUE,154.027172,TRUE,56.114422,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 13:07:18,2022-07-05 13:22:50,932.017,23,Female
2022/07/05 3:23:04 pm EET,3,No,he needs a valid international driving licence,5,,,,,,,,,,,,,,,,,,,,2022-07-05 13:16:37,2022-07-05 13:23:19,401.319,37,CONSENT REVOKED
2022/07/05 3:35:02 pm EET,2,No,The minimum age for driving in Switzerland is 18,5,,17-year-old rom the USA allowed to drive a car in Switzerland,37.267097,"['0:2.8651279999999986', 'Focus:34.908477999999974']",1,TRUE,32.04335,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 13:30:35,2022-07-05 13:35:20,285.799,26,Male
2022/07/05 3:35:17 pm EET,1,No,"Anyone above the age of 18 can drive in Switzerland on a valid foreign driver's license for 12 months, my relative is 17 years old so will not be allowed to drive.",5,,Is your 17-year-old relative from the USA allowed to drive a car in Switzerland?,9.22588,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 13:30:29,2022-07-05 13:35:47,317.937,41,Female
2022/07/05 3:36:53 pm EET,1,No,"No, because in Switzerland you must be 18 to have a valid driver's license.",5,,american drivers license is legit in switzerland,165.75269,[''],0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,2022-07-05 13:30:27,2022-07-05 13:37:12,405.129,25,Female
2022/07/11 11:38:45 am EET,1,No,kwkfk,5,,,,,,,,,,,,,,,,,,,,,,,,
